Gender,agegroup,Year,expected_deaths_black,hypothetical_excess,expected_rate_black
Female,20-24 years,2000,5.602173360765476,4.397826639234525,0.41141357246518667
Female,20-24 years,2001,4.451821886659976,14.548178113340024,0.3134485427199844
Female,20-24 years,2002,4.22948108732878,9.77051891267122,0.2911396028952863
Female,20-24 years,2003,7.058656531731727,7.941343468268273,0.4787454571045666
Female,20-24 years,2004,4.7107686080610796,6.2892313919389204,0.31745905770215205
Female,20-24 years,2005,2.5918766962738258,8.408123303726173,0.1747609865480114
Female,20-24 years,2006,5.459829371639574,11.540170628360427,0.3670525346334015
Female,20-24 years,2007,5.996665141238722,10.003334858761274,0.4003047439955089
Female,20-24 years,2008,5.120653051585421,6.87934694841458,0.3369090074548337
Female,20-24 years,2009,3.9815180604979927,10.018481939502006,0.256195446382136
Female,20-24 years,2010,3.810185456993939,9.189814543006062,0.23996195163294906
Female,20-24 years,2011,3.9542572427333695,9.045742757266632,0.23660944346146368
Female,20-24 years,2012,4.070216507663285,7.929783492336714,0.235065283897746
Female,20-24 years,2013,6.399618159163119,5.600381840836881,0.36153216072210864
Female,20-24 years,2014,3.6806392266248777,7.319360773375124,0.2060896315513714
Female,20-24 years,2015,3.9852660449116826,12.014733955088316,0.22615929659289405
Female,20-24 years,2016,5.9481082993716,6.0518917006284,0.3468994703505849
Female,20-24 years,2017,3.3904379920497356,6.609562007950265,0.20209110401696487
Female,20-24 years,2018,5.606174113100648,4.393825886899353,0.341141377174094
Female,20-24 years,2019,3.0661540906763527,16.933845909323647,0.1898301761986438
Female,20-24 years,2020,3.073020761132839,-2.0730207611328386,0.19080010462783917
Female,20-24 years,2021,4.207042592231278,11.79295740776872,0.26177526209811824
Female,20-24 years,2022,4.2393232865348605,9.760676713465138,0.25137944470280665
Female,20-24 years,2023,3.377585295536054,4.622414704463946,0.2105932622791666
Female,25-29 years,2000,7.78660189126187,15.21339810873813,0.5788834562054818
Female,25-29 years,2001,10.936108399418115,16.063891600581886,0.8382478524264656
Female,25-29 years,2002,10.593384779039315,16.406615220960685,0.8188212107446431
Female,25-29 years,2003,12.683999043529553,16.316000956470443,0.9792605087561024
Female,25-29 years,2004,13.49514295716054,30.50485704283946,1.0187450852136353
Female,25-29 years,2005,8.681969441271429,16.318030558728573,0.6368983806256201
Female,25-29 years,2006,11.283734648400923,19.71626535159908,0.8024685269336024
Female,25-29 years,2007,15.074058307239161,15.925941692760833,1.0507169583582812
Female,25-29 years,2008,13.444977725002765,38.55502227499724,0.9241391967641509
Female,25-29 years,2009,11.553859249714373,10.446140750285625,0.7916177694602267
Female,25-29 years,2010,12.250836536974214,18.749163463025784,0.8422464332078333
Female,25-29 years,2011,12.770999194009692,15.229000805990305,0.87134087258334
Female,25-29 years,2012,13.881989376364235,20.118010623635765,0.9362591539510299
Female,25-29 years,2013,13.62480126008075,23.37519873991925,0.9019905158918649
Female,25-29 years,2014,11.786366606745347,4.213633393254655,0.7502136512706863
Female,25-29 years,2015,12.687771480554636,22.31222851944537,0.7738819577318309
Female,25-29 years,2016,10.942599818419625,13.057400181580375,0.6406880677316673
Female,25-29 years,2017,13.248449806608152,10.751550193391848,0.7471374130460466
Female,25-29 years,2018,12.453189825513977,17.54681017448602,0.687617324706028
Female,25-29 years,2019,10.913229714226494,13.086770285773506,0.6003180421796095
Female,25-29 years,2020,9.792942942508004,24.207057057491998,0.5471535303150413
Female,25-29 years,2021,13.161292439505383,23.838707560494612,0.7661763138258182
Female,25-29 years,2022,11.976399455799378,15.023600544200624,0.7156947078125234
Female,25-29 years,2023,10.480945541359798,24.519054458640205,0.6348540719282799
Female,30-34 years,2000,23.453873867770984,47.54612613222902,1.6935525562838825
Female,30-34 years,2001,31.576243946156136,32.42375605384387,2.2741656280811577
Female,30-34 years,2002,29.428901415649555,36.57109858435044,2.1119346643383725
Female,30-34 years,2003,29.8109765359456,28.189023464054408,2.1476967975039405
Female,30-34 years,2004,29.25162049729056,35.74837950270945,2.1249256678464294
Female,30-34 years,2005,31.451178787848338,18.548821212151662,2.328097626010378
Female,30-34 years,2006,27.924915243068913,29.07508475693109,2.1148814067142414
