Gender,agegroup,Year,expected_deaths_black,hypothetical_excess,expected_rate_black
Female,20-24 years,2001,1.171532075436836,4.8284679245631645,0.0824864586105222
Female,20-24 years,2002,1.4098270291095933,5.590172970890407,0.09704653429842877
Female,20-24 years,2003,1.1764427552886214,0.8235572447113785,0.07979090951742779
Female,20-24 years,2004,1.1776921520152699,6.822307847984729,0.07936476442553801
Female,20-24 years,2005,0.9425006168268457,3.057499383173154,0.06354944965382232
Female,20-24 years,2006,0.949535542893839,0.05046445710616089,0.06383522341450461
Female,20-24 years,2007,2.3986660564954887,5.60133394350451,0.16012189759820356
Female,20-24 years,2008,2.194565593536609,3.8054344064633914,0.14438957462350016
Female,20-24 years,2009,0.24884487878112455,1.7511551212188752,0.0160122153988835
Female,20-24 years,2010,1.0160494551983839,7.983950544801617,0.06398985376878644
Female,20-24 years,2011,2.1089371961244634,6.891062803875537,0.12619170317944728
Female,20-24 years,2012,0.5426955343551046,2.4573044656448952,0.03134203785303279
Female,20-24 years,2013,2.2259541423176064,-0.2259541423176065,0.12575031677290732
Female,20-24 years,2014,1.9818826604903188,4.018117339509681,0.11097134006612307
Female,20-24 years,2015,0.5693237207016689,8.43067627929833,0.032308470941842006
Female,20-24 years,2016,1.4162162617551428,1.5837837382448572,0.0825951119882345
Female,20-24 years,2017,2.542828494037302,5.457171505962699,0.15156832801272366
Female,20-24 years,2018,0.28030870565503235,0.7196912943449675,0.0170570688587047
Female,20-24 years,2019,1.6724476858234654,0.3275523141765347,0.10354373247198755
Female,20-24 years,2020,2.2349241899147922,-0.2349241899147923,0.13876371245661032
Female,20-24 years,2021,1.4023475307437594,7.597652469256241,0.08725842069937276
Female,20-24 years,2022,1.695729314613944,-0.695729314613944,0.10055177788112266
Female,20-24 years,2023,0.8443963238840135,1.1556036761159865,0.05264831556979165
Female,25-29 years,2000,0.4449486795006783,5.555051320499321,0.033079054640313243
Female,25-29 years,2001,2.734027099854529,6.265972900145472,0.2095619631066164
Female,25-29 years,2002,1.1514548672868823,0.8485451327131175,0.0890023055157221
Female,25-29 years,2003,2.075563479850291,5.924436520149709,0.16024262870554404
Female,25-29 years,2004,0.6980246357152003,1.3019753642847998,0.05269371130415355
Female,25-29 years,2005,1.4078869364223936,-0.40788693642239365,0.10328081847983028
Female,25-29 years,2006,1.175389025875096,6.824610974124904,0.08359047155558356
Female,25-29 years,2007,0.4710643221012238,3.5289356778987764,0.032834904948696286
Female,25-29 years,2008,2.1228912197372787,10.877108780262724,0.14591671527855016
Female,25-29 years,2009,0.9431721836501528,4.0568278163498475,0.06462185873144706
Female,25-29 years,2010,1.177965051632136,1.8220349483678637,0.08098523396229167
Female,25-29 years,2011,0.23649998507425357,8.763500014925746,0.01613594208487667
Female,25-29 years,2012,0.23934464442007303,9.760655355579928,0.01614239920605224
Female,25-29 years,2013,0.48660004500288395,9.513399954997118,0.03221394699613803
Female,25-29 years,2014,1.7554163031322858,11.244583696867714,0.11173394806159159
Female,25-29 years,2015,1.294670559240269,4.705329440759731,0.07896754670732968
Female,25-29 years,2016,1.8682487494862776,8.131751250513721,0.10938576766150418
Female,25-29 years,2017,3.036103080681034,0.9638969193189657,0.171218990489719
Female,25-29 years,2018,2.8302704148895406,11.16972958511046,0.15627666470591545
Female,25-29 years,2019,3.1590928120129327,6.8409071879870655,0.1737762753677817
Female,25-29 years,2020,1.440138668015883,10.559861331984116,0.08046375445809432
Female,25-29 years,2021,0.2861150530327257,6.713884946967274,0.016656006822300392
Female,25-29 years,2022,1.9960665759665626,14.003933424033436,0.11928245130208723
Female,25-29 years,2023,1.982881588905908,5.017118411094093,0.1201075271215665
Female,30-34 years,2000,1.4401501497754112,2.5598498502245888,0.10399006924550154
Female,30-34 years,2001,2.492861364170221,6.507138635829779,0.1795393916906177
Female,30-34 years,2002,3.387499443528007,8.612500556471995,0.24310039301736666
Female,30-34 years,2003,2.5922588292126605,8.40774117078734,0.1867562432612122
Female,30-34 years,2004,3.1024445981974837,3.8975554018025163,0.22537090416553043
Female,30-34 years,2005,1.3576048397632376,5.642395160236763,0.10049342270548393
Female,30-34 years,2006,0.4615688469928746,10.538431153007126,0.0349567174663511
Female,30-34 years,2007,0.46726700315964703,10.532732996840354,0.03557760418278777
Female,30-34 years,2008,0.23450673053558665,7.7654932694644145,0.01776241841721221
Female,30-34 years,2009,0.4735829620474609,11.52641703795254,0.03500220338870332
Female,30-34 years,2010,2.8660628358432394,7.13393716415676,0.20696463595265477
Female,30-34 years,2011,2.39173995698272,9.608260043017282,0.1678788639838729
Female,30-34 years,2012,1.4360065910517759,9.563993408948225,0.09902421538162944
Female,30-34 years,2013,2.6305859728308114,10.369414027169189,0.17887732040473106
Female,30-34 years,2014,2.635908567635815,10.364091432364184,0.1775548692970183
Female,30-34 years,2015,2.6313458173600885,10.36865418263991,0.1768700876343047
Female,30-34 years,2016,3.3656519103225744,13.634348089677426,0.22459944693990472
Female,30-34 years,2017,4.398323478059556,9.601676521940444,0.2893881370156366
Female,30-34 years,2018,3.979953747817377,16.02004625218262,0.25692088667251806
Female,30-34 years,2019,2.8104772391736597,19.18952276082634,0.17533954502894855
Female,30-34 years,2020,6.318652213710126,17.681347786289876,0.3784322026882878
Female,30-34 years,2021,7.031993343493428,6.968006656506569,0.40703003490282547
Female,30-34 years,2022,8.37275472016431,18.627245279835687,0.4739001842997817
Female,30-34 years,2023,5.145709262578061,13.85429073742194,0.2837930070565131
Female,35-39 years,2000,3.0400980043577404,14.95990199564226,0.2019459256967734
Female,35-39 years,2001,4.903743684648231,3.0962563153517695,0.32871056705859925
Female,35-39 years,2002,4.604640088608683,13.395359911391319,0.3137314813172903
Female,35-39 years,2003,4.902665652303485,9.097334347696515,0.34026346032627297
