Gender,agegroup,Year,expected_deaths_black,hypothetical_excess,expected_rate_black
Female,50-54 years,2002,135.7290555199403,343.27094448005965,12.27263241975356
Female,50-54 years,2003,136.16275660005775,376.8372433999423,11.898137073975427
Female,50-54 years,2004,134.715335293504,355.2846647064959,11.365399907155506
Female,50-54 years,2005,149.47131149660655,367.52868850339337,12.213883804191152
Female,50-54 years,2006,157.80434217472134,324.1956578252788,12.482910999192457
Female,50-54 years,2007,153.12045198225746,388.87954801774254,11.640060175273723
Female,50-54 years,2008,144.28341934847265,372.71658065152735,10.598305203717446
Female,50-54 years,2009,158.18123270445284,333.8187672955472,11.302195451466446
Female,50-54 years,2010,154.34444393467547,336.65555606532445,10.779748843042007
Female,50-54 years,2011,152.95854061107553,266.04145938892447,10.51797104993509
Female,50-54 years,2012,157.00715405969194,310.99284594030803,10.750380290020537
Female,50-54 years,2013,157.79612932856094,251.20387067143906,10.749128354318554
Female,50-54 years,2014,158.75904443864943,281.2409555613506,10.77396753529754
Female,50-54 years,2015,169.73079726464715,221.26920273535282,11.56517104861786
Female,50-54 years,2016,158.6235980177255,258.37640198227444,10.9307611059048
Female,50-54 years,2017,147.8674275907039,219.1325724092961,10.324690354496552
Female,50-54 years,2018,153.30522614902256,212.69477385097747,10.913664406579764
Female,50-54 years,2019,150.25756522168683,221.74243477831314,10.910120758368555
Female,50-54 years,2020,161.44605543900246,237.55394456099756,11.782637714192894
Female,50-54 years,2021,166.5573270413675,213.44267295863244,12.025209378988432
Female,50-54 years,2022,167.17837437771314,211.82162562228686,12.109960961889481
Female,50-54 years,2023,165.622784959541,162.37721504045896,11.947687362769535
Female,55-59 years,2000,162.63712098221993,282.3628790177801,22.535062148797216
Female,55-59 years,2001,158.65003975031652,279.3499602496834,21.179912363420843
Female,55-59 years,2002,163.90496420341483,292.09503579658514,20.507987638451606
Female,55-59 years,2003,169.97326173815748,323.0267382618425,20.074009367552403
Female,55-59 years,2004,171.0627693028966,297.93723069710336,18.8723099508724
Female,55-59 years,2005,171.10676505693297,325.893234943067,17.529311523497466
Female,55-59 years,2006,181.65738156731553,343.34261843268445,17.361683854081335
Female,55-59 years,2007,180.6430038286596,342.35699617134037,16.642053821248265
