Gender,agegroup,Year,expected_deaths_black,hypothetical_excess,expected_rate_black
Female,45-49 years,2009,637.4823190912506,1110.5176809087493,42.58421682221752
Female,45-49 years,2010,662.5560893456333,976.4439106543667,44.354714580361815
Female,45-49 years,2011,650.0558746117762,873.9441253882239,44.06982192656539
Female,45-49 years,2012,651.4243320878298,891.5756679121703,44.82590061929753
Female,45-49 years,2013,606.478560948465,829.5214390515351,42.45871319637306
Female,45-49 years,2014,607.3967980767826,807.6032019232175,43.31234958090643
Female,45-49 years,2015,631.7774758115024,810.2225241884973,45.25458047490369
Female,45-49 years,2016,627.6355938648982,817.364406135102,44.70873964013487
Female,45-49 years,2017,605.1752012315569,832.8247987684432,42.81719247453163
Female,45-49 years,2018,623.4754698776014,823.5245301223987,44.314006398071385
Female,45-49 years,2019,603.549920295737,826.4500797042629,43.19351673463533
Female,45-49 years,2020,668.4932096062116,1007.5067903937885,48.59581102079948
Female,45-49 years,2021,681.3735396976725,961.6264603023276,50.49829835452994
Female,45-49 years,2022,643.9437862429668,937.0562137570332,48.25215195981285
Female,45-49 years,2023,591.2499689826855,874.7500310173145,43.744189808190356
Female,50-54 years,2000,726.5024916345358,1459.4975083654642,74.09941135124998
Female,50-54 years,2001,759.1852375892562,1662.8147624107435,71.20076131424382
Female,50-54 years,2002,789.1080844189946,1659.8919155810052,71.35121822244919
Female,50-54 years,2003,795.2283215322818,1725.7716784677182,69.48842555009261
Female,50-54 years,2004,806.8486331685937,1725.1513668314064,68.07062730107066
Female,50-54 years,2005,841.4861564711238,1731.5138435288766,68.76111566203161
Female,50-54 years,2006,865.6978018989416,1640.3021981010586,68.47991927456678
Female,50-54 years,2007,889.276471127726,1671.7235288722738,67.60188794101278
Female,50-54 years,2008,923.1736974008695,1756.8263025991305,67.81151046516477
Female,50-54 years,2009,936.1389324876358,1560.8610675123641,66.88799299263883
Female,50-54 years,2010,958.2885140719239,1549.7114859280762,66.92893658834501
Female,50-54 years,2011,977.5654197358019,1377.434580264198,67.22086091513286
Female,50-54 years,2012,983.9844405413447,1393.0155594586552,67.37404418693475
Female,50-54 years,2013,1020.2048220514012,1387.7951779485988,69.49671469501844
Female,50-54 years,2014,1065.30712717146,1378.69287282854,72.2956253853101
Female,50-54 years,2015,1077.3965103831792,1237.6034896168208,73.4119861013625
Female,50-54 years,2016,1073.865975137413,1370.1340248625872,74.00016504905452
Female,50-54 years,2017,1033.4559556749196,1214.5440443250807,72.15999433552507
Female,50-54 years,2018,998.5445240835529,1244.4554759164469,71.08550768049133
Female,50-54 years,2019,958.7267425394853,1218.2732574605147,69.61263161659048
Female,50-54 years,2020,1039.9149315091884,1331.0850684908116,75.89495363162892
Female,50-54 years,2021,1097.2813701130906,1309.7186298869092,79.22220209499393
Female,50-54 years,2022,1040.8482165802036,1239.1517834197962,75.39630240428333
Female,50-54 years,2023,983.0942818080387,1148.9057181919616,70.91840129386897
Female,55-59 years,2000,975.8227258933196,1553.1772741066802,135.21037289278328
Female,55-59 years,2001,991.1276322967032,1678.8723677032965,132.31636390413883
Female,55-59 years,2002,1021.010569450556,1706.9894305494443,127.75007907041896
Female,55-59 years,2003,1034.5436065634362,1762.4563934365633,122.18061733314237
Female,55-59 years,2004,1029.285375457348,1770.714624542652,113.55476538051239
Female,55-59 years,2005,1074.5904427678943,1783.4095572321057,110.0881699515729
Female,55-59 years,2006,1138.6495293893327,1833.3504706106676,108.82504734623447
Female,55-59 years,2007,1125.650853518758,1832.3491464812419,103.70256080308347
Female,55-59 years,2008,1148.7862756431073,1893.2137243568927,102.22346484051927
Female,55-59 years,2009,1160.6899981823753,1830.3100018176242,99.67530305025848
Female,55-59 years,2010,1181.0893306728426,1860.9106693271574,98.91315400834648
Female,55-59 years,2011,1236.3303420532907,1825.6696579467098,99.48655335418215
Female,55-59 years,2012,1319.8717184172265,1740.1282815827733,102.15179827216863
Female,55-59 years,2013,1363.0870184536097,1956.9129815463903,102.43113906627615
Female,55-59 years,2014,1460.8804123921602,1824.11958760784,107.0751157431013
Female,55-59 years,2015,1527.5877541004036,1890.4122458995964,109.42707590403087
Female,55-59 years,2016,1588.5426104154403,1808.4573895845601,112.4646268352758
Female,55-59 years,2017,1609.293154562043,1896.7068454379566,113.23465310082894
Female,55-59 years,2018,1592.1878049519144,1867.8121950480856,111.62696068711992
Female,55-59 years,2019,1578.8279161578394,1830.172083842161,110.48635503350917
Female,55-59 years,2020,1690.1044792466698,2049.89552075333,118.88229967788897
Female,55-59 years,2021,1744.0916340909687,1959.9083659090313,123.04839442917566
Female,55-59 years,2022,1707.8505027805768,1741.149497219423,123.39773043765787
Female,55-59 years,2023,1555.323621404245,1716.6763785957548,113.37475362736443
Female,60-64 years,2000,1452.3490640700165,2005.650935929984,243.62182341495438
Female,60-64 years,2001,1414.8628527755907,1959.137147224409,231.58747780482742
Female,60-64 years,2002,1412.7601135970804,1895.2398864029192,224.49814850493175
Female,60-64 years,2003,1404.4458113610856,2020.5541886389146,214.77727927492637
Female,60-64 years,2004,1382.9687021514478,1794.0312978485522,203.92174155046666
Female,60-64 years,2005,1388.7669823300116,1849.233017669988,198.75076312633618
Female,60-64 years,2006,1393.0655250820212,1711.9344749179788,193.37550355527964
Female,60-64 years,2007,1363.6410648979543,1805.3589351020457,177.38028100815387
Female,60-64 years,2008,1447.0777263576988,1863.9222736423008,177.51656094645458
Female,60-64 years,2009,1463.90707132493,1980.0929286750695,167.5942257977465
Female,60-64 years,2010,1524.934787111282,1893.0652128887177,164.4271046880746
Female,60-64 years,2011,1648.4681533031517,1827.5318466968486,163.7817426578114
